Title, Birthyear, occupationgroup
Arnold_Heeney,1902,[]
Arnold_Heertje,1934,academic
Arnold_Hiatt,1928,[]
Arnold_J._Levine,,academic
Arnold_J._Toynbee,1889,academic
Arnold_Jack_Rosenthal,1923,business_person
Arnold_Jackson_(American_football),1977,athlete
Arnold_Jeter,,athlete
Arnold_Kegel,,academic
Arnold_Klebs,1870,academic
Arnold_Kling,1954,academic
Arnold_Krammer,1941,academic
Arnold_L._Kirkpatrick,1886,athlete
Arnold_Lewis_Raphel,,office_holder
Arnold_McCallum,1931,politician
"Arnold_McNair,_1st_Baron_McNair",1885,"['international court of justice', 'european court of human rights']"
Arnold_Morgado,1952,athlete
Arnold_Naimark,,office_holder
Arnold_Naudain,,office_holder
Arnold_Olsen,1916,office_holder
Arnold_Orville_Beckman,,academic
Arnold_Palmer,,athlete
Arnold_R._Kilpatrick,1920,office_holder
Arnold_R._Weber,1929,[]
Arnold_Rampersad,1941,"['literary criticism', 'list of biographers']"
Arnold_Ridley,1896,actor
Arnold_Ross,,academic
Arnold_Schwarzenegger,,office_holder
Arnold_Simpson,1952,office_holder
Arnold_Sommerfeld,,academic
Arnold_Spencer-Smith,1883,"['curate', 'wgs84_pos#spatialthing']"
Arnold_Tancred,1904,athlete
Arnold_Theiler,1867,medical
Arnold_Toynbee,,academic
Arnold_W._Braswell,1925,['military person']
Arnold_Walfisz,,academic
Arnold_Weinstein_(scholar),,academic
Arnold_Wolfendale,,academic
Arnold_Zellner,,academic
Arnond_Vongvanij,,athlete
Arnulf_Bryan_Fuentebella,,office_holder
Arnulf_Kolstad,1942,['emeritus']
Arnulfo_Fuentebella,1945,office_holder
Arnved_Nedkvitne,1947,academic
Arogyaswami_Paulraj,1944,['stanford university']
Aron_K._Barbey,1977,academic
Aron_Kuppermann,1926,academic
Aron_Modig,1985,office_holder
Aron_Price,1982,athlete
Aron_Ralston,1975,"['mountaineering', 'engineer', 'motivational speaker']"
Aron_Stewart,1950,athlete
Aronda_Nyakairima,1959,medical
Arpad_Elo,,academic
Arpad_Vass,1959,academic
Arpita_Ghosh,,office_holder
Arran_Pene,,athlete
Arrington_Dixon,,[]
Arron_Oberholser,,athlete
Arron_Patrick,1987,athlete
Arsalan_Fathipour,1961,politician
Arsalan_Iftikhar,1977,judiciary
Arsen_Bauk,1973,office_holder
Arsenio_Balisacan,,office_holder
Arsenio_Cruz-Herrera,,office_holder
Arsenio_Hall,1956,[]
Arseniy_Yatsenyuk,,office_holder
Arseny_Roginsky,,academic
Arseny_Sokolov,1910,academic
Arseny_Zverev,,office_holder
Arsh_Shah_Dilbagi,1998,business_person
Arshad_Hasan,1980,[]
Arshad_Sharif,1973,[]
Arshi_Pipa,1920,author/journalist
Art_Agnos,,office_holder
Art_Badenoch,1884,athlete
Art_Baker_(coach),1929,athlete
Art_Baker_(gridiron_football),,athlete
Art_Briles,1955,athlete
Art_Buchwald,1925,[]
Art_Carmody,1984,athlete
Art_Collins_(basketball),,athlete
Art_DeFehr,1942,business_person
Art_Doering,1915,athlete
Art_Dufelmeier,1923,athlete
Art_Eason,,athlete
Art_Edgson,1949,athlete
Art_Hillebrand,,athlete
Art_Howe_(American_football),1890,athlete
Art_Kahler,1897,athlete
Art_Kaufman,,athlete
Art_Keller,1921,athlete
Art_Kirkendoll,1951,office_holder
Art_Lentini,1953,office_holder
Art_Lewis,,athlete
Art_Long,,athlete
Art_Lund_(politician),,office_holder
Art_Mahan,1913,athlete
Art_Martinez_de_Vara,1975,office_holder
Art_McLarney,1908,athlete
Art_McLarney__Art_McLarney__1,,athlete
Art_Napolitano,1956,athlete
Art_Olivier,,politician
Art_Orloske,1922,athlete
Art_Powell_(coach),1884,athlete
Art_Raimo,1916,athlete
Art_Renner,1923,athlete
"Art_Rust,_Jr.",1927,[]
Art_Savage,1951,['san jose sharks']
Art_Spinney,1927,athlete
Art_Staed,1949,office_holder
Art_Stephenson,1942,['marshall space flight center']
Art_Stevenson,,athlete
Art_Turner,1982,office_holder
Art_Van_Tone,1918,athlete
"Art_Wall,_Jr.",,athlete
Art_Weiner,,athlete
Art_Wittich,1957,office_holder
Art_Wrubel,1965,['private equity']
Art_dela_Cruz,1989,athlete
Artaballabha_Mohanty,1887,author/journalist
Artashes_Geghamyan,1949,politician
Artavis_Scott,1994,athlete
Arte_Johnson,1929,[]
Arte_Moreno,1946,[]
Artem_R._Oganov,1975,academic
Artemas_Wyman_Sawyer,1827,[]
Artemio_Panganiban,,office_holder
Arthenia_Joyner,1943,office_holder
Arthur_A._Dole,,academic
"Arthur_A._Seeligson,_Jr.",1920,[]
Arthur_A._Small,,office_holder
Arthur_Agee,1972,[]
Arthur_Alan_Wolk,1943,judiciary
Arthur_Altschul,1920,[]
Arthur_Amiotte,1942,artist
Arthur_Amos_Noyes,,academic
"Arthur_Annesley,_1st_Earl_of_Anglesey",,office_holder
"Arthur_Annesley,_5th_Earl_of_Anglesey",1678,office_holder
Arthur_Aron,,academic
Arthur_Ashkin,,academic
Arthur_B._B._Moore,,religious_figure
"Arthur_B._Culvahouse,_Jr.",,judiciary
Arthur_B._Hancock,1875,['horse racing']
"Arthur_B._Hancock,_Jr.",1910,[]
Arthur_B._McDonald,,academic
Arthur_B._Robinson,,academic
Arthur_B._Rouse,1874,office_holder
Arthur_B._Shostak,1937,"['sociology', 'futurist']"
Arthur_B._VanGundy,,academic
Arthur_B._Woodford,1861,athlete
Arthur_Balfour,,politician
Arthur_Barratt,1891,"['gentleman usher to the sword of state', 'military person']"
Arthur_Beauchesne,1876,office_holder
Arthur_Beaudet,,academic
Arthur_Berndt,1884,athlete
Arthur_Bestor,1908,[]
Arthur_Birch_(organic_chemist),,academic
Arthur_Blank,1942,business_person
Arthur_Bluethenthal,1891,[]
Arthur_Bourns,,office_holder
Arthur_Braverman,1942,author/journalist
Arthur_Brides,1885,athlete
Arthur_Broadhurst,1964,office_holder
Arthur_Brown_(Utah_senator),,office_holder
Arthur_Butz,,academic
Arthur_Byron_Coble,1878,academic
Arthur_C._Brooks,1964,academic
Arthur_C._Clarke,,author/journalist
Arthur_C._Cope,1909,academic
Arthur_C._Graesser,1950,academic
Arthur_C._Harmon,1925,[]
Arthur_C._Keller,1901,academic
Arthur_C._Vailas,,office_holder
Arthur_C._Watson,1909,judiciary
Arthur_C._Yap,1965,office_holder
"Arthur_Capell,_1st_Baron_Capell_of_Hadham",,office_holder
Arthur_Carter_(politician),1847,office_holder
Arthur_Cayley,,academic
Arthur_Cecil_Pigou,,academic
Arthur_Chapin,1868,office_holder
Arthur_Charlett,1655,[]
Arthur_Chaskalson,,office_holder
"Arthur_Chichester,_1st_Baron_Chichester",1563,[]
"Arthur_Chichester,_4th_Baron_Templemore",,office_holder
Arthur_Chu,1984,['voice acting']
Arthur_Cleveland_Bent,1866,['wgs84_pos#spatialthing']
Arthur_Collins_(judge),1834,judiciary
Arthur_Colvin,1884,medical
Arthur_Compton,,academic
Arthur_Cornish,1897,athlete
Arthur_Corvese,,office_holder
Arthur_Covey,1877,artist
Arthur_Cox_(ornithologist),1870,['ornithology']
Arthur_Cronquist,,academic
Arthur_Currie,,"['khaki university', 'mcgill university', 'military person', 'wgs84_pos#spatialthing']"
Arthur_Cushing,1869,office_holder
Arthur_Cutts_Willard,1878,office_holder
Arthur_D._Ganong,1877,[]
Arthur_D._Hershey,1937,office_holder
Arthur_D._Levinson,1950,"['apple inc.', 'calico (company)']"
Arthur_D._Norcross,1848,office_holder
Arthur_Dalrymple_Fanshawe,1847,['military person']
Arthur_Davidson_(politician),,politician
Arthur_Davison_Ficke,1883,[]
Arthur_De_Vany,,academic
Arthur_De_Wint_Foote,1849,[]
Arthur_Dignam,1939,actor
Arthur_Dong,1953,[]
Arthur_Dorward,,athlete
Arthur_Dudley_Dobson,1841,['engineer']
Arthur_Dunn,1860,athlete
Arthur_E._Chase,1930,office_holder
Arthur_E._Eilers,1888,['missouri valley conference']
Arthur_Eddington,,academic
Arthur_Elliot_(politician),1846,office_holder
Arthur_Elmore_Bostwick,1860,author/journalist
Arthur_Eric_Keuneman,,judiciary
Arthur_Ernest_Morgan,,office_holder
Arthur_Erskine_Ellis,1902,academic
Arthur_Eustace_Morgan,,office_holder
Arthur_Evans,,academic
Arthur_Evans_(author),1942,author/journalist
Arthur_Evanson,1859,athlete
Arthur_Eve,,politician
Arthur_F._Burns,,office_holder
Arthur_F._Holmes,1924,[]
Arthur_F._Smith,,athlete
Arthur_F_Hebard,1940,academic
Arthur_Finlay_(rugby_union_born_1903),1903,athlete
Arthur_Fletcher,,office_holder
"Arthur_Foljambe,_2nd_Earl_of_Liverpool",,office_holder
Arthur_Foot,1901,['schoolmaster']
Arthur_Francis_Buddington,1890,academic
Arthur_Friedenreich,,athlete
Arthur_Frommer,,author/journalist
Arthur_G._Cohen,1930,[]
Arthur_G._Hansen,,academic
Arthur_Gaillard,,office_holder
Arthur_Galston,1920,academic
Arthur_Gamgee,1841,"['physiology', 'wgs84_pos#spatialthing']"
Arthur_Ganson,,artist
Arthur_Giardelli,1911,artist
Arthur_Gibson_(rugby_union_player),1844,athlete
Arthur_Goldberg,,judiciary
Arthur_Goldberger,,academic
Arthur_Gordon_Webster,1863,academic
Arthur_Gostick_Shorrock,1861,[]
Arthur_Granville_Dewalt,1854,office_holder
Arthur_Guepe,,athlete
Arthur_H._Day,1890,judiciary
Arthur_H._Livermore,1915,academic
Arthur_H._Parmelee,1883,medical
Arthur_H._Vandenberg,,office_holder
Arthur_H._White,1924,[]
Arthur_Hale_Curtis,1881,athlete
Arthur_Hall_Smith,1929,artist
"Arthur_Hamilton,_Lord_Hamilton",1942,judiciary
Arthur_Handy,1967,office_holder
Arthur_Harden,,academic
Arthur_Harding,1878,athlete
Arthur_Havelock,,politician
Arthur_Hawkins,1913,[]
Arthur_Hawley_Scribner,1859,[]
Arthur_Hays_Sulzberger,1891,[]
"Arthur_Hayter,_1st_Baron_Haversham",1835,office_holder
Arthur_Headlam,1862,religious_figure
Arthur_Henry_Reginald_Buller,,academic
Arthur_Heywood,1849,[]
Arthur_Hezlet,1914,author/journalist
Arthur_Hill_(actor),1922,[]
Arthur_Hodgson,,office_holder
Arthur_Holmes,,academic
Arthur_Horatio_Parnell,1852,office_holder
Arthur_Hugh_Clough,,author/journalist
Arthur_Hughes_(rugby_player),,athlete
Arthur_Ingersoll_Meigs,1882,['architect']
Arthur_J._Ammann,1936,academic
Arthur_J._Deikman,1929,academic
Arthur_J._Gajarsa,,office_holder
Arthur_J._Lohwater,1922,academic
Arthur_J._Pierce,,athlete
Arthur_J._Roberts,1870,office_holder
Arthur_J._Schwab,1946,judiciary
Arthur_J._Tuttle,1868,judiciary
Arthur_J._Weaver,,office_holder
Arthur_J._Willis,,athlete
Arthur_James_(politician),,office_holder
Arthur_Jeffress,1905,[]
Arthur_Jeffrey_Dempster,,academic
Arthur_Jennings_(rugby_union),1940,athlete
Arthur_Jensen,,academic
Arthur_K._Cebrowski,,['military person']
Arthur_K._Shapiro,,medical
Arthur_K._Smith,1937,office_holder
Arthur_Karpus,1898,athlete
Arthur_Katalayi,1982,business_person
Arthur_Keith,,academic
Arthur_Kendel,,athlete
Arthur_Kennedy_(bishop),1942,religious_figure
Arthur_Kennedy_(governor),,office_holder
Arthur_Kerry,1879,athlete
Arthur_Kornberg,,academic
Arthur_Kraft,1922,artist
Arthur_L._Aidala,1967,['attorneys in the united states']
Arthur_L._Haywood_III,,office_holder
Arthur_L._Horwich,1951,academic
Arthur_L._Jenkins,,medical
Arthur_L._Miller,,office_holder
Arthur_L._Welsh,1881,[]
Arthur_Laffer,,academic
Arthur_Lakes,,academic
Arthur_Langan_Haddon,1895,[]
Arthur_Latham_Perry,1830,academic
Arthur_Laurents,,author/journalist
Arthur_Lawrence_Alarcon,1925,judiciary
"Arthur_Lazarus,_Jr.",1926,[]
"Arthur_Lee,_1st_Viscount_Lee_of_Fareham",,politician
Arthur_Lee_Dixon,1867,academic
Arthur_Lehman_Goodhart,1891,['jurist']
Arthur_Leonard_Schawlow,,academic
Arthur_Leong_(judge),1936,judiciary
Arthur_Levenson,1914,academic
Arthur_Levitt,,office_holder
Arthur_Lewbel,1959,academic
Arthur_Li,,office_holder
Arthur_Lidov,1917,[]
Arthur_Llewellyn_Basham,1914,[]
Arthur_Llewelyn_Davies,1863,['barrister']
Arthur_Louis_Day,,academic
Arthur_Lyon_(rugby_union),1851,athlete
Arthur_Lyon_Bowley,,academic
Arthur_Lyttelton,,religious_figure
Arthur_M._Brown,1884,athlete
Arthur_M._Hyde,,office_holder
Arthur_M._Lesk,,academic
Arthur_M._Sackler,1913,[]
"Arthur_M._Schlesinger,_Jr.",,author/journalist
Arthur_Mag,1896,[]
Arthur_March,1891,academic
Arthur_Matsu,1904,athlete
Arthur_Mauro,,office_holder
Arthur_McDonald,1903,['military person']
Arthur_McFarland,1874,athlete
Arthur_McKean,1882,athlete
Arthur_Meares,1874,athlete
Arthur_Meighen,,office_holder
Arthur_Melmoth_Walters,1865,athlete
Arthur_Melvin_Okun,,academic
Arthur_Metcalfe_(public_servant),1895,office_holder
Arthur_Miller,,author/journalist
Arthur_Mizener,1907,[]
Arthur_Moritz_Schoenflies,,academic
Arthur_Morrell_(Louisiana_politician),1943,judiciary
Arthur_Morton_(American_football),1914,athlete
Arthur_Mosse,1872,athlete
Arthur_Mourant,1904,medical
Arthur_Mumford_Smith,1903,judiciary
Arthur_Murphy_(broadcaster),,[]
Arthur_Mutambara,,office_holder
Arthur_Naparstek,1938,politician
"Arthur_Nicolson,_1st_Baron_Carnock",,office_holder
Arthur_Nock,1902,"['classics', 'theology']"
Arthur_Nortje,,author/journalist
Arthur_Ochs_Sulzberger,1926,[]
Arthur_Okamura,1932,artist
Arthur_Okowa_Ifeanyi,1959,office_holder
Arthur_Otway,,office_holder
Arthur_P._Dempster,1929,academic
Arthur_P._Robinson,1879,athlete
"Arthur_Peel,_1st_Viscount_Peel",,office_holder
Arthur_Peters,,office_holder
Arthur_Philemon_Coleman,,academic
Arthur_Phillips,,author/journalist
Arthur_Pillans_Laurie,,academic
Arthur_Porter_(historian),1924,author/journalist
Arthur_Purdy_Stout,1885,medical
Arthur_Quiller-Couch,,author/journalist
Arthur_Quinlan,1921,[]
Arthur_R._Hall,1869,athlete
Arthur_R._Miller,,academic
Arthur_R._von_Hippel,,academic
Arthur_Raymond_Robinson,,politician
Arthur_Redner,1879,athlete
Arthur_Rees,1912,athlete
Arthur_Riggs_(geneticist),,academic
Arthur_Robert_Hinks,1873,academic
Arthur_Robinson_(Australian_politician),1872,politician
Arthur_Rock,1926,[]
Arthur_Rotherham,1869,athlete
Arthur_Rothstein,1915,[]
Arthur_Roy_Clapham,,academic
Arthur_Rubbra,1903,['engineer']
Arthur_Rubinfeld,,"['starbucks', 'airvision']"
Arthur_Rudolf_Hantzsch,1857,academic
Arthur_Rudolph,1906,[]
Arthur_S._Herman,1891,athlete
Arthur_S._Lodge,,academic
"Arthur_Salter,_1st_Baron_Salter",,office_holder
Arthur_Samuel,1901,academic
Arthur_Sanders_(footballer),1901,athlete
Arthur_Schabinger,1889,athlete
Arthur_Schoellkopf,,politician
Arthur_Shapiro_(vision_scientist),1964,['vision science']
Arthur_Sherwood_Flemming,,office_holder
Arthur_Shores,1904,['civil and political rights']
Arthur_Sinodinos,1957,politician
Arthur_Smith_(American_football),,athlete
Arthur_Smith_(U.S._Representative),1785,politician
Arthur_Smith_(rugby_union),,athlete
Arthur_Sserwanga,1971,['accountant']
Arthur_Stark,1846,[]
Arthur_Steel-Maitland,,office_holder
Arthur_T._Benjamin,1961,academic
Arthur_T._Mosher,1910,academic
Arthur_T._Prescott,1863,office_holder
Arthur_Talmage_Abernethy,1872,author/journalist
Arthur_Tarnow,1942,judiciary
"Arthur_Tedder,_1st_Baron_Tedder",,"['standard motor company', 'national rifle association of the united kingdom', 'bbc', 'university of cambridge', 'chancellor (education)', 'military person']"
Arthur_Thomas_Doodson,1890,academic
Arthur_Tonkin,1922,athlete
Arthur_Trousdell,,athlete
Arthur_Turner_(bishop),1862,religious_figure
Arthur_Upham_Pope,,academic
Arthur_V._Dias,1886,[]
Arthur_Valpey,1915,athlete
Arthur_Vick,1911,[]
Arthur_Vineberg,1903,academic
Arthur_Vivian,1834,politician
Arthur_Vivian_Watkins,,office_holder
Arthur_W._Chickering,,author/journalist
Arthur_W._Overmyer,1879,office_holder
Arthur_Wagner,1824,"['clergy', 'wgs84_pos#spatialthing']"
Arthur_Wahl,,academic
Arthur_Waldron,1948,academic
Arthur_Waley,,academic
Arthur_Wallace,1919,author/journalist
Arthur_Ward_(dairy_researcher),1906,[]
Arthur_Wehnelt,1871,academic
"Arthur_Wellesley,_2nd_Duke_of_Wellington",,office_holder
"Arthur_Wellesley,_Marquess_of_Douro",1978,[]
Arthur_White_(American_football),1877,athlete
Arthur_Wieferich,,academic
Arthur_Wightman,,academic
Arthur_Wijewardena,,office_holder
Arthur_Wilhelmi,1968,office_holder
Arthur_William_Crawley_Boevey,1845,office_holder
Arthur_Williams_Wright,1836,academic
Arthur_Wilson_(writer),1595,[]
Arthur_Winnington-Ingram,1858,religious_figure
Arthur_Wirtz,1901,"['chicago bulls', 'chicago blackhawks', 'chicago stadium']"
"Arthur_Wolfe,_1st_Viscount_Kilwarden",1739,office_holder
Arthur_Woods,1870,office_holder
Arthur_Woods_(rugby_union),,athlete
Arthur_Wynn,1910,[]
Arthur_Young_(rugby_union_player),1901,athlete
Arthur_van_Hoff,1963,[]
Arthur_von_Posadowsky-Wehner,1845,judiciary
Arti_Cameron,1988,"['model (people)', 'model']"
Arti_Dhand,,author/journalist
Artie_Burns,1995,athlete
Artie_L._Metcalf,1929,academic
Artie_P._Hatzes,1957,academic
Artis_Kampars,1967,office_holder
Arto_Salomaa,1934,academic
Artsiom_Parakhouski,,athlete
Artturi_Ilmari_Virtanen,,academic
Artur_Andrus,1971,author/journalist
Artur_Avila,1979,academic
Artur_Baghdasaryan,1968,office_holder
Artur_Davis,,office_holder
Artur_Ekert,,academic
Artur_Kirilenko,1972,['stroymontazh']
Artur_Mas_i_Gavarró,,office_holder
Artur_Mkrtchyan,1959,office_holder
Artur_Sirk,1900,[]
Arturo_Alessandri,,office_holder
Arturo_Azcorra,1962,academic
Arturo_Brion,1946,office_holder
Arturo_Casadevall,1957,academic
Arturo_Char_Chaljub,1967,politician
Arturo_Herrera,1959,artist
Arturo_Jaramillo,,office_holder
Arturo_Longton,,office_holder
Arturo_Munoz_(intelligence),,[]
Arturo_Puricelli,1947,office_holder
Arturo_Sarukhán,1963,office_holder
Arturs_Krišjānis_Kariņš,1964,office_holder
Artyom_Alikhanian,1908,academic
Artyom_Loskutov,1986,artist
Artyom_Shneyerov,1968,academic
Artūras_Paulauskas,,office_holder
Artūras_Valeika,1985,athlete
Artūrs_Štālbergs,,athlete
Arul_Chinnaiyan,,academic
Arumugam_Thondaman,,politician
Arun_Bhatnagar,1944,[]
Arun_Budhathoki,,author/journalist
Arun_Garg,1946,[]
Arun_Jaitley,,office_holder
Arun_K._Pati,1966,academic
Arun_Krishnamurthy,1986,['environmentalist']
Arun_Kumar,,office_holder
Arun_Kumar_(politician),,office_holder
Arun_Kumar_Basak,,academic
Arun_Maira,1943,"['india', 'planning commission (india)', 'boston consulting group', 'central university of himachal pradesh', 'consultant', 'management']"
Arun_Majumdar,,office_holder
Arun_Rath,1970,[]
Arun_Sarin,1954,business_person
Arun_Shourie,,office_holder
Arun_Singh_(Politician),,office_holder
Arun_Sundararajan,,academic
Arunachalam_Mahadeva,,politician
Arunma_Oteh,,['executive officer']
Arup_Ratan_Choudhury,1952,['dentist']
Arupa_Kalita_Patangia,,author/journalist
Arvid_Carlsson,,academic
Arvid_Genetz,1848,author/journalist
Arvid_Högbom,,academic
Arvid_Kramer,1956,athlete
Arvid_Nergård,1923,religious_figure
Arvind_Babbal,1965,['television director']
Arvind_Gupta_(academic),1961,office_holder
Arvind_Iyer,,[]
Arvind_Mishra,1988,['graphic era university']
Arvind_Mohan_Kayastha,1960,academic
Arvind_Panagariya,1952,office_holder
Arvind_Sharma,,academic
Arvind_Subramanian,,office_holder
Arvind_Varma,1947,academic
Arvinder_Singh_Bubber,,academic
Arvinder_Singh_Soin,1963,medical
Arvinn_Gadgil,1980,office_holder
Arvo_Mikkanen,1961,office_holder
Arvonne_Fraser,1925,['united nations commission on the status of women']
Arwa_Damon,1977,[]
Arwind_Santos,,athlete
Arya_Mitra_Sharma,1959,medical
Arye_L._Hillman,1947,academic
Arye_Rosen,,medical
Aryeh_Dvoretzky,,academic
Aryeh_Frimer,,academic
Arzuhan_Yalçındağ,1965,[]
As'ad_AbuKhalil,1960,['political science']
Asa_Andrew,1971,medical
Asa_Drury,1801,[]
Asa_Elliott,1981,actor
Asa_G._Wiley,,athlete
Asa_Grover,1818,office_holder
Asa_Hodges,1822,politician
Asa_Hutchinson,,office_holder
Asa_Kasher,1940,"['philosopher', 'linguistics']"
Asa_Lyon,1763,politician
Asa_Mahan,1799,office_holder
Asa_Messer,1769,office_holder
Asa_P._French,,office_holder
Asa_Woodward,1830,politician
Asad_Abidi,1956,academic
Asad_Durrani,1941,['military person']
Asad_Qaiser,1969,office_holder
Asadollah_Abbasi,1961,office_holder
Asadollah_Alam,,politician
Asaduddin_Owaisi,,office_holder
Asadullah_Bhutto,,['jamaat-e-islami pakistan']
Asaduzzaman_Noor,,office_holder
Asaf_Ali,,office_holder
Asaf_Ali_Asghar_Fyzee,,author/journalist
Asahel_Huntington,1798,office_holder
Asal_Badiee,1977,[]
Asanterabi_Malima,1979,[]
Asao_Hirano,1926,medical
Asaph_Hall,1829,[]
"Asaph_Hall,_Jr.",1859,academic
Asbury_Francis_Lever,,politician
Ascanio_Sobrero,,academic
Aseem_Shukla,,"[""children's hospital of philadelphia""]"
Aseff_Ahmad_Ali,,politician
Asena_Tuğal,1984,[]
Asghar_Aghamohammadi,1951,academic
